0,1,2
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'dg0146famwl10pack\\', \\'dg0146famwl\\']  \""DG0146FAMWL HP 146-GB 6G 10K 2.5 DP SAS\"",\\n        \""Null\"",\\n        \""New DG0146FAMWL SAS 10 Pack Wholesale Price DG0146FAMWL-10Pack\""', 'subcategory': 'SAS 10K Hard Drives', 'sku': 'DG0146FAMWL-10Pack', 'type': 'Hard Drive'}""

","""{'title': 'DG0146FAMWL HP 146-GB 6G 10K 2.5 DP SAS HDD', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': 'DG0146FAMWL', 'type': 'Hard Disk Drive'}""

",1
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'title': '[\\'st1000nm0033\\', \\'st1000nm0033\\']  \""Seagate Nearline 1TB Enterprise/NAS Internal Hard Drive\""@en Drive LN63962 - ST1000NM0033 | SCAN UK\""@en', 'subcategory': 'Enterprise/NAS', 'sku': 'ST1000NM0033', 'type': 'Hard_Drive'}""

","""{'title': 'ST31000524NS Seagate 1-TB 7.2K 3.5 3G SATA Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST31000524NS', 'type': 'Hard Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['628061s21']  '628061-S21-SC HP G8 G9 3-TB 6G 7.2K 3.5 SATA SC', 'Null' Price '628061-S21-SC-2Pack' 'New 628061-S21-SC SC 2 Pack Wholesale' Description:2 x HPE 3TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 628061-S21 Spare Part# 628182-001'\"", 'subcategory': '7.2K SATA SC', 'sku': '628061-S21-SC', 'type': 'Hard Drive'}""

","""{'title': 'HP 2TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'HP', 'sku': '658102-001', 'type': 'Hard Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP Enterprise 500658-B21 (1x4GB) Dual Rank x4 PC3-10600 DDR3 DRAM Server Memory', 'subcategory': 'Server Memory DIMMs', 'sku': '[500658b212pack]', 'type': 'Memory'}""

","""{'title': 'HPE DDR3 16 GB DIMM', 'category': 'Server Memory', 'subcategory': 'DDR3 Memory', 'brand': 'HPE', 'sku': '708641-B21', 'type': 'Server Memory DIMM'}""

",0
"""{'title': \""['pex10000sfp']  StarTech.com PEX10000SFP - PCIe x4 10GbE SFP+ NIC\"", 'subcategory': 'Network_Adapters', 'brand': 'Startech.com', 'sku': 'PEX10000SFP', 'type': 'Network_Card', 'category': 'Computers_and_Accessories'}""

","""{'title': 'StarTech.com 1-Port PCI Gigabit Ethernet Network Adaptor Card', 'category': 'Computer Hardware', 'subcategory': 'Network Adapters', 'brand': 'StarTech.com', 'sku': 'SGC-1000-T2', 'type': 'PCI-based Gigabit Ethernet Network Adaptor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP 359461-007 300-GB 10K FC-AL Hot-Swap Hard Drive', 'subcategory': 'FC-AL 10K Hot-Swap Drives', 'sku': '359461-007', 'type': 'Hard Disk Drive'}""

","""{'title': 'HP 300-GB 10K FC-AL 5-Pack', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '359461-007', 'type': 'FC-AL'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'804587b21\\', \\'804587b21\\']  \""HPE Read Intensive-2 - solid state drive 240 GB SATA 6Gb/s\""', 'subcategory': 'Read Intensive SSDs', 'sku': '804587-B21-240GB', 'type': 'SSD'}""

","""{'title': 'HP 200GB SSD', 'category': 'Computer Hard Drives', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HP', 'sku': '653124-B21', 'type': 'SATA 3.0 Gbps'}""

",0
"""{'title': 'Fire, 7\"" Display, Wi-Fi, 8 GB - Includes Special Offers, Black', 'subcategory': 'Tablets', 'brand': 'Amazon', 'sku': 'B00TSUGXKE', 'type': 'Electronic Device'}""

","""{'title': 'Fire Kids Edition', 'category': 'Tablets', 'subcategory': 'Kid-Friendly Tablets', 'brand': 'Amazon', 'sku': 'B018Y22C2Y | SV98LN 841667103389', 'type': 'Tablet'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': '364622-B23 HP 300-GB 10K FC-AL', 'subcategory': '10K Hot-Swap Drives', 'sku': '364622-B23-10Pack', 'type': 'Hard Drive'}""

","""{'title': 'BD03655B28 FC-AL 10 Pack', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': 'BD03655B28', 'type': 'FC-AL HotSwap Hard Drives'}""

",0
"""{'brand': '\""StarTech\""@en-US', 'category': 'Computers_and_Accessories', 'title': '[\\'fan7x15tx3\\']  \""StarTech TX3 Replacement Fan\""@en-US StarTech FAN7X15TX3\""@en-US \""Superwarehouse - Fan\""@en-US', 'subcategory': 'Computer_Components_and_Parts', 'sku': 'STAR-FAN7X15TX3', 'type': 'Computer Fan'}""

","""{'title': 'StarTech TX3 Replacement Fan', 'category': 'Electronics', 'subcategory': 'Fans', 'brand': 'StarTech', 'sku': 'FAN7X15TX3', 'type': 'Replacement Fan'}""

",1
"""{'brand': '\""SanDisk\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Cards', 'title': '[\\'sdsqunb032ggn3mn\\']  \""SanDisk 32GB Ultra microSD High Capacity UHS-1 Card SDSQUNB-032G-GN3MN\""@en SDSQUNB-032G-GN3MN LN72311 | SCAN UK\""@en  \""32GB SanDisk Ultra microSDHC Card, UHS-1 Class 1 (U1), 48MB/s Read\""@en', 'sku': 'SDSQUNB-032G-GN3MN', 'type': 'microSD'}""

","""{'title': 'Kingston Technology 64GB SDXC Ultimate UHS-I Card', 'category': 'Memory Cards', 'subcategory': 'SD Cards', 'brand': 'Kingston', 'sku': 'Not Available', 'type': 'UHS-I'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_RAM', 'brand': 'Kingston', 'type': 'DDR4_SDRAM', 'title': \""['hx426c15fb4']  Kingston 4GB PC4-21300 288-pin DDR4 SDRAM DIMM (HX426C15FB/4)\""}""

","""{'title': '4GB 2400MHZ DDR4 CL15 HX FUR BK', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Tradineur.com', 'sku': 'HX-FUR-BK', 'type': 'RAM DIMM'}""

",0
"""{'title': 'Corsair Vengeance Red LED 32GB DDR4 3000 Memory Kit 2x16GB', 'subcategory': 'Memory_Modules', 'brand': 'Corsair', 'sku': \""['CMU32GX4M2C3000C15R', 'MU32GX4M2C3000C15R']\"", 'type': 'Memory'}""

","""{'title': 'Corsair Vengeance LED CMU32GX4M2C3000C15R', 'category': 'Computer Hardware', 'subcategory': 'Memory (RAM)', 'brand': 'Corsair', 'sku': 'CMU32GX4M2C3000C15R', 'type': 'RAM'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Networking_Components', 'brand': 'TP-Link', 'title': '[\\'tlsf1008d\\']  TP-LINK TL-SF1008D 8-Port 10/100Mbps Desktop Switch - switch 8 ports \""TP-LINK ports Fixed (Managed) Switches CDW.com  \""TL-SF1008D 8-port 10/100Mbps Fast Ethernet Switch provides 8 10/100Mbps Auto-Negotiation RJ45 ports. All ports support Auto MDI/MDIX function, eliminating the need for crossover cables or Uplink ports. The Switch is Plug-and-Play and each port can be used as general ports or Uplink ports and can be simply plugged into a server, a hub or a switch, using straight cable or crossover cable.The TP-LINK TL-SF1008D 8-port 10/100M Fast Ethernet Switch provides you with a low-cost, easy-to-use, high-performance, seamless and standard upgrade to improve your old network to a 100Mbps network. It will boost your network performance up to full duplex data transfer. Its wire-speed switching that forwards packets can be as fast as the speed that your network delivers those packets to them.\""', 'type': 'Network Switch', 'sku': 'TL-SF1008D'}""

","""{'title': 'TP-LINK 8-Port 10/100Mbps Desktop Switch (TL-SF1008D)', 'category': 'Networking Devices', 'subcategory': 'Switches', 'brand': 'TP-Link', 'sku': 'TL-SF1008D', 'type': 'Desktop Switch'}""

",1
"""{'category': 'Computers_and_Accessories', 'title': '[\\'kvr16n11s8k28\\']  \""Kingston 8GB PC3-12800 240-pin DDR3 SDRAM DIMM Kit for Select Models\""@en (KVR16N11S8K2/8)\""@en', 'subcategory': 'Memory_Modules', 'brand': 'Kingston', 'sku': 'KVR16N11S8K2/8', 'type': 'RAM'}""

","""{'title': 'Kingston ValueRAM - DDR3 8 GB (2 x 4 GB)', 'category': 'Computer Hardware', 'subcategory': 'RAM', 'brand': 'Kingston', 'sku': 'KVR16N11S8K2/8', 'type': 'DDR3, 8 GB, 2 x 4 GB, 240-pin'}""

",1
"""{'title': 'WD Purple Surveillance 1TB 64 MB Cache 3.5\"" SATA-III HDD (WD10PURZ)', 'category': 'Computers_and_Accessories', 'subcategory': 'Hard_Drives', 'brand': 'WD', 'sku': '[wd10purz]', 'type': 'Hard_Drive'}""

","""{'title': 'WD 1TB AV SATA 6Gb/s 3.5\"" Internal Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'WD', 'sku': 'WD10PURZ', 'type': 'Hard Disk Drive'}""

",1
"""{'title': 'Corsair Vengeance White LED 32GB DDR4 3000 Memory Kit', 'subcategory': 'Memory_RAM', 'brand': 'Corsair', 'sku': 'CMU32GX4M4C3000C15', 'type': 'RAM'}""

","""{'title': 'Corsair Vengeance LED CMU64GX4M4C3000C15R', 'category': 'Computer Hardware', 'subcategory': 'Memory (RAM)', 'brand': 'Corsair', 'sku': 'CMU64GX4M4C3000C15R', 'type': 'RAM'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'brand': 'Intel', 'title': \""['bx80677g4560']  'Intel Pentium G4560 3.50GHz (Kaby Lake) Socket LGA1151 Processor - Retail'\"", 'type': 'Processor', 'sku': 'BX80677G4560'}""

","""{'title': 'Intel Core i5-6400', 'category': 'Processors', 'subcategory': 'Intel Core i5', 'brand': 'Intel', 'sku': 'i5-6400', 'type': 'Processor'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Graphics Cards', 'title': '[\\'gvn1060ixoc3gd\\']  \""Gigabyte GeForce GTX 1060 ITX Edition 3072MB GDDR5 PCI-Express Graphics Card (GV-N1060IXOC-3GD)\""@en \\'Gigabyte PCI-Express Graphics Card\\', \\'GTX 1060\\', \\'ITX Edition\\', \\'3072MB GDDR5\\', \\'OC Mode\\', \\'1531MHz Base Clock, 1771MHz Boost Clock\\', \\'8008MHz Memory Clock\\', \\'3GB GDDR5\\', \\'192-bit Memory Bus\\', \\'GDDR5 Memory Type\\', \\'DirectX 12\\', \\'OpenGL 4.5\\', \\'Multi-view 4\\', \\'7680x4320 Digital Max Resolution\\', \\'16nm Process Technology\\', \\'ATX PCB Form Factor\\'', 'brand': 'Gigabyte', 'sku': 'GV-N1060IXOC-3GD', 'type': 'Graphics Card'}""

","""{'title': 'Gigabyte GeForce GTX 1060 Mini ITX OC 3GB GDDR5 VR Ready Graphics Card', 'category': 'Computer Hardware', 'subcategory': 'Graphics Cards', 'brand': 'Gigabyte', 'sku': 'LN74506 - GV-N1060IXOC-3GD', 'type': 'Graphics Card'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'364430b21\\']  \""364430-B21 HP MSA50 10-Bay 1U Enclosure\"",', 'subcategory': '10-Bay Enclosures', 'sku': '', 'type': 'Storage Enclosure'}""

","""{'title': 'HP MSA50 10-Bay 1U Enclosure', 'category': 'Storage Enclosures', 'subcategory': '10 Bay Enclosures', 'brand': 'HP', 'sku': '364430-B21', 'type': '1U Rackmount Enclosure'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'Hewlett Packard Enterprise Smart Array 641 Controller', 'subcategory': 'SCSI Controllers', 'sku': '291966-B21', 'type': 'SCSI Controller'}""

","""{'title': 'Hewlett Packard Enterprise Smart Array 641 Controller', 'category': 'Peripheral Controllers', 'subcategory': 'SCSI Array Controllers', 'brand': 'Hewlett Packard Enterprise', 'sku': '291966-B21', 'type': '64-bit, 133MHz PCI-X, single channel'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'430169002\\']  \""430169-002 HP 72-GB 3G 15K 2.5 DP SAS\"", \""Null\"" Price 430169-002-10Pack\"" \""New 430169-002 SAS 10 Pack Wholesale  \""Description:10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 418371-B21 Spare Part# 418398-001 Assembly Part# 430169-002 Model# DH072BB978\""', 'sku': '430169-002', 'type': 'Hard_Drive'}""

","""{'title': '146GB 2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drive', 'category': 'Storage Devices', 'subcategory': 'Hard Drives', 'brand': 'HPE', 'sku': '430165-003', 'type': 'SAS HDD'}""

",0
"""{'title': 'Kingston 8GB PC3-12800 240-pin DDR3 SDRAM DIMM Kit for Select Models', 'category': 'Computers_and_Accessories', 'subcategory': 'Memory_RAM', 'brand': 'Kingston', 'sku': '[KVR16N11S8K2/8]', 'type': 'RAM'}""

","""{'title': 'Kingston 8GB DDR3 SDRAM DIMM Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Kingston', 'sku': 'KVR16N11S8K2/8', 'type': 'RAM'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'3ra3851aa10pack\\', \\'3ra3851aa\\']  \""3R-A3851-AA HP 72.8-GB U320 SCSI 15K\"",\\n        \""Null\"" \\n        \""New 3R-A3851-AA 10 Pack Wholesale Price 3R-A3851-AA-10Pack\""', 'subcategory': '15K Ultra320 SCSI Hard Drives', 'sku': '3RA3851AA10PACK', 'type': 'Hard Drive'}""

","""{'title': '306645-003 HP 72.8-GB U320 SCSI 15K Hard Drive (2 Pack)', 'category': 'Computer Hardware', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '306645-003', 'type': 'Hard Drive'}""

",0
"""{'brand': 'AMD', 'category': 'Processors', 'subcategory': 'Desktop Processors', 'sku': 'fd6350frhkbox', 'type': 'Retail', 'title': 'AMD FX-6350 Six-Core 3.90GHz Processor (Socket AM3+)'}""

","""{'title': 'AMD Piledriver FX-6 Six Core 6350 3.90Ghz Processor', 'category': 'Computer Hardware', 'subcategory': 'Processors', 'brand': 'AMD', 'sku': 'FD6350FRHKHBX', 'type': 'Microprocessor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'dg0300farvv10pack\\', \\'dg0300farvv\\']  \""DG0300FARVV HP 300-GB 6G 10K 2.5 DP SAS\"",\\n        \""Null\"" \\n        \""New DG0300FARVV SAS 10 Pack Wholesale Price DG0300FARVV-10Pack\""', 'subcategory': '10K SAS Drives', 'sku': 'DG0300FARVV-10Pack', 'type': 'Hard Drive'}""

","""{'title': 'DG0300BAHZQ 5 x 300GB 2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drive', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': 'DG0300BAHZQ', 'type': 'SAS'}""

",0
"""{'brand': 'Seagate', 'category': 'Computer Components > Storage > Hard Drives', 'subcategory': 'Internal Hard Drives', 'title': 'Seagate Desktop 2TB 3.5-Inch HDD SATA 6Gb/s 64MB Cache Internal Bare Drive (ST2000DM001)', 'sku': 'ST2000DM001'}""

","""{'title': 'Seagate BarraCuda 2TB HDD', 'category': 'Storage Devices', 'subcategory': 'Hard Disk Drives', 'brand': 'Seagate', 'sku': 'ST2000DM006', 'type': 'OEM'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'title': 'Intel Core i3 7350K Unlocked Kaby Lake Desktop Processor/CPU', 'brand': 'Intel', 'sku': 'BX80677I37350K', 'type': 'Processor'}""

","""{'title': 'Intel Core i5 7600K Unlocked Kaby Lake Desktop Processor/CPU', 'category': 'Processor/CPU', 'subcategory': '', 'brand': 'Intel', 'sku': 'LN76877 - BX80677I57600K', 'type': 'Desktop Processor/CPU'}""

",0
"""{'category': 'Office_Products', 'title': 'HP Envy 5540 AiO Printer', 'subcategory': 'All-in-One Printers', 'brand': 'HP', 'sku': 'G0V53A, G0V53A#623', 'type': 'Printer'}""

","""{'title': 'HP 691862-B21', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '691862-B21', 'type': 'Hard Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP Enterprise 1GB DDR RAM (667MHz) - 432804-B21', 'subcategory': 'Server Memory', 'sku': '432804-B21', 'type': 'Memory'}""

","""{'title': 'HPE Server Memory: 2 x DIMM DDR2 4GB 240-pin', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HPE', 'sku': '497765-B21', 'type': 'Server Memory'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'bd03656aba\\', \\'bd03656aba\\']  \""HP Enterprise BD03656ABA 36.4-GB 10K FC-AL Hot-Swap Hard Drive\""', 'subcategory': 'FC-AL 10K Hot-Swap Drives', 'sku': 'BD03656ABA', 'type': 'Hard Disk Drive'}""

","""{'title': '2 x StorageWorks 36.4GB 10K Fibre Channel HotSwap FCAL Hard Drive', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': 'BD03656ABA', 'type': 'FC-AL'}""

",1
"""{'brand': '\""Intel\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'title': '[\\'bx80677i57500\\']  \""7th Generation Intel\u00ae Core\u2122 i5 7500 3.4GHz Socket LGA1151 (Kaby Lake) Processor - Retail \""@en Kaby Lake | BX80677I57500 Novatech \""@en Quad Core Technology, 3.40GHz clock speed, 6MB L3 Cache, Dual Channel DDR4/DDR3L Controller, 14nm, Integrated HD 630 Graphics, 3yr Warranty.\""@en', 'sku': 'i5-7500', 'type': 'Retail'}""

","""{'title': 'Intel - Core i5-7500 3.4GHz Quad-Core Processor', 'category': 'Processors', 'subcategory': 'Intel Core i5', 'brand': 'Intel', 'sku': 'BX80677I57500', 'type': 'Processor'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'336047b21\\', \\'336047b21\\']  \""336047-B21 KVM USB Console Interface\"", \""Null\"" \""New 336047-B21 Interface Wholesale Price 336047-B21\""', 'subcategory': 'USB KVM Adapter', 'sku': '336047-B21', 'type': 'USB KVM Adapter'}""

","""{'title': 'HP Ethernet 1Gb 4-Port 366M Adapter', 'category': 'Network Adapters', 'subcategory': 'Ethernet Adapters', 'brand': 'HP', 'sku': '615729-B21', 'type': 'Networking'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Computer Fans', 'title': 'Corsair Air Series AF120 LED White Quiet Edition High Airflow 120mm Fan - Single Pack', 'brand': 'Corsair', 'sku': 'CO-9050015-WLED', 'type': 'Computer Component'}""

","""{'title': 'Corsair - Air Series SP120 High Performance Edition (2-Pack) 62.7 CFM 120mm Fans', 'category': 'Fans', 'subcategory': 'Computer Fans', 'brand': 'Corsair', 'sku': 'CO-9050008-WW', 'type': 'High Performance Edition'}""

",0
"""{'title': 'HPE Smart Array P222/512 with FBWC - storage controller (RAID) SATA 6Gb/s', 'subcategory': 'SAS Controllers', 'brand': 'HPE (Hewlett Packard Enterprise)', 'sku': '631667-B21', 'type': 'RAID Controller'}""

","""{'title': 'HP Smart Array P222/512 Controller', 'category': 'Computer Hardware', 'subcategory': 'Storage Controllers', 'brand': 'HP', 'sku': '631667-B21', 'type': 'SAS Controller'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'533995b22\\', \\'533995b22\\']  \""533995-B22 HP Xeon X3220 2.4GHz DL120 G5\"", \""Null\""', 'subcategory': 'Intel Xeon Quad-Core Processors', 'sku': '533995-B22', 'type': 'Processor'}""

","""{'title': 'Intel Xeon X3220 2.4GHz DL120 G5 Processor', 'category': 'Processors', 'subcategory': 'Intel Xeon Processors', 'brand': 'Intel', 'sku': '533995-B22', 'type': 'Processor Kit'}""

",1
"""{'brand': '\""150\""@en', 'category': 'Computers_and_Accessories > Processors', 'subcategory': 'Desktop_Processors', 'sku': '', 'type': 'Processor', 'title': 'AMD A4-7300K 3.8GHz (Socket FM2) APU Richland Processor - Retail'}""

","""{'title': 'AMD A6-6400K 3.90GHz (Socket FM2) APU Richland Dual Core Processor', 'category': 'Processors', 'subcategory': 'APUs (Accelerated Processing Units)', 'brand': 'AMD', 'sku': 'AD640KOKHLBOX', 'type': 'Dual-Core Processor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'st2000nm0011\\']  \""ST2000NM0011 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC\""', 'subcategory': '7.2K', 'sku': 'ST2000NM0011-10Pack', 'type': 'Hard Drive'}""

","""{'title': 'HP 3TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': '3.5 Inch Hard Drives', 'brand': 'HP', 'sku': '628061-S21-SC', 'type': 'Hard Drive'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Wireless Network Adapters', 'title': 'TP-Link 300Mbps Wireless N PCI Adapter (TL-WN951N)', 'brand': 'TP-Link', 'sku': 'TL-WN951N', 'type': 'Wireless Network Adapter'}""

","""{'title': 'TP-Link TL-WN951N Wireless N PCI Adapter', 'category': 'Computer Hardware', 'subcategory': 'Network Adapters', 'brand': 'TP-Link', 'sku': 'TL-WN951N', 'type': 'Wireless N PCI Adapter'}""

",1
"""{'title': 'ST31000340AS Seagate 1-TB 7.2K 3.5 3G SATA', 'subcategory': 'Interne harde schijven', 'brand': 'Seagate', 'sku': 'ST31000340AS', 'type': 'Hard Disk Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': 'ST31000640NS Seagate 1-TB 7.2K 3.5 SATA', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST31000640NS', 'type': 'Hard Drive'}""

",0
"""{'title': '[\\'wd30efrx\\'] WD Red 3TB 3.5\"" Internal SATA HDD/Hard Drive', 'subcategory': 'Hard_Drives', 'brand': 'WD', 'sku': 'WD30EFRX', 'type': 'Internal_Hard_Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': 'Seagate Desktop HDD', 'category': 'Hard Drives', 'subcategory': 'Desktop Hard Drives', 'brand': 'Seagate', 'sku': '', 'type': 'HDD'}""

",0
"""{'title': 'Corsair Vengeance Red LED 64GB DDR4 3000 Memory Kit 4x16GB', 'subcategory': 'Memory_Modules', 'brand': 'Corsair', 'sku': 'CMU64GX4M4C3000C15', 'type': 'RAM'}""

","""{'title': 'Corsair Vengeance White LED 64GB DDR4 3000 Memory Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Corsair', 'sku': 'LN73385 - CMU64GX4M4C3000C15', 'type': 'RAM'}""

",1
