,output,predict
1345,"{""Flavor"": ""Hazelnut Cr\u00e8me""}","{""Flavor"": ""Hazelnut Crème""}"
1346,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1347,"{""Item form"": ""K-Cup Pods""}","{""Item form"": ""K-Cup Pods""}"
1348,"{""Net content"": ""12 ct. Box""}","{""Net content"": ""12 ct.""}"
1349,"{""Pack size"": ""Pack of 6""}","{""Pack size"": ""12 ct. Box""}"
1350,"{""Brand"": ""SF Bay Coffee""}","{""Brand"": ""SF Bay Coffee""}"
1351,"{""Specialty"": ""Organic""}","{""Specialty"": ""Organic""}"
1352,"{""Flavor"": ""Rainforest Blend""}","{""Flavor"": ""Rainforest Blend""}"
1353,"{""Item form"": ""Whole Bean""}","{""Item form"": ""Whole Bean""}"
1354,"{""Net content"": ""2LB (32 Ounce)""}","{""Net content"": ""32 Ounce""}"
1355,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1356,"{""Brand"": ""Philz Coffee""}","{""Brand"": ""Philz Coffee""}"
1357,"{""Flavor"": ""Silken Splendor""}","{""Flavor"": ""Silken Splendor""}"
1358,"{""Net content"": ""12 Ounce""}","{""Net content"": ""12 Ounce""}"
1359,"{""Brand"": ""Jim Beam""}","{""Brand"": ""Jim Beam""}"
1360,"{""Flavor"": ""Bourbon Vanilla""}","{""Flavor"": ""Bourbon Vanilla""}"
1361,"{""Item form"": ""Single Serve Coffee""}","{""Item form"": ""Single Serve Coffee""}"
1362,"{""Net content"": ""18 cups""}","{""Net content"": ""18 cups""}"
1363,"{""Machine type"": ""Keurig 2.0 Compatible""}","{""Machine type"": ""Single Serve Coffee""}"
1364,"{""Brand"": ""Eight O'Clock Coffee""}","{""Brand"": ""Eight O'Clock Coffee""}"
1365,"{""Flavor"": ""100% Arabica""}","{""Flavor"": ""The Original""}"
1366,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1367,"{""Item form"": ""Whole Bean Coffee""}","{""Item form"": ""Whole Bean Coffee""}"
1368,"{""Net content"": ""36 Ounce""}","{""Net content"": ""36 Ounce""}"
1369,"{""Pack size"": ""Pack of 1""}","{""Pack size"": ""Pack of 1""}"
1370,"{""Specialty"": ""Kosher Certified""}","{""Specialty"": ""Kosher Certified""}"
1371,"{""Brand"": ""Allegro Coffee""}","{""Brand"": ""Allegro Coffee""}"
1372,"{""Specialty"": ""Organic""}","{""Specialty"": ""Organic""}"
1373,"{""Flavor"": ""Espresso Sierra""}","{""Flavor"": ""Espresso""}"
1374,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1375,"{""Net content"": ""12 oz""}","{""Net content"": ""12 oz""}"
1376,"{""Brand"": ""Green Mountain Coffee Roasters""}","{""Brand"": ""Green Mountain Coffee Roasters""}"
1377,"{""Flavor"": ""Sumatra Reserve""}","{""Flavor"": ""Sumatra Reserve""}"
1378,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Bagged""}"
1379,"{""Roast type"": ""Dark Roast""}","{""Roast type"": ""Dark Roast""}"
1380,"{""Net content"": ""Bagged 10 oz""}","{""Net content"": ""10 oz""}"
1381,"{""Brand"": ""Cafe Du Monde""}","{""Brand"": ""Cafe Du Monde""}"
1382,"{""Flavor"": ""Coffee and Chicory""}","{""Flavor"": ""Coffee and Chicory""}"
1383,"{""Item form"": ""Single-Serve Cup Pods""}","{""Item form"": ""Cup Pods""}"
1384,"{""Net content"": ""12 Count""}","{""Net content"": ""12 Count""}"
1385,"{""Brand"": ""Starbucks""}","{""Brand"": ""Starbucks""}"
1386,"{""Roast type"": ""French Roast""}","{""Roast type"": ""Dark Roast""}"
1387,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1388,"{""Flavor"": ""100% Arabica""}","{""Flavor"": ""French Roast""}"
1389,"{""Pack size"": ""6 bags""}","{""Pack size"": ""6 bags""}"
1390,"{""Net content"": ""12 oz. each""}","{""Net content"": ""12 oz.""}"
1391,"{""Brand"": ""Folgers""}","{""Brand"": ""Folgers""}"
1392,"{""Flavor"": ""Hazelnut Cream Flavored Coffee""}","{""Flavor"": ""Hazelnut Cream""}"
1393,"{""Net content"": ""12""}","{""Net content"": ""12""}"
1394,"{""Item form"": ""Keurig K-Cup Pods""}","{""Item form"": ""Keurig K-Cup Pods""}"
1395,"{""Specialty"": ""Farm-fresh: 100% Kona Coffee""}","{""Specialty"": ""Farm-fresh""}"
1396,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1397,"{""Item form"": ""Whole Beans""}","{""Item form"": ""Whole Beans""}"
1398,"{""Net content"": ""1 Lb""}","{""Net content"": ""1 Lb""}"
1399,"{""Pack size"": ""2 Box""}","{""Pack size"": ""2 Box""}"
1400,"{""Brand"": ""Organo Gold""}","{""Brand"": ""Organo Gold""}"
1401,"{""Flavor"": ""Cafe Mocha""}","{""Flavor"": ""Cafe Mocha""}"
1402,"{""Specialty"": ""Gourmet""}","{""Specialty"": ""Certified Organic""}"
1403,"{""Brand"": ""Entenmann's""}","{""Brand"": ""Entenmann's""}"
1404,"{""Flavor"": ""Chocolate Donut Flavor""}","{""Flavor"": ""Chocolate Donut""}"
1405,"{""Item form"": ""K-Cup""}","{""Item form"": ""K-Cup Coffee""}"
1406,"{""Net content"": ""2/10 ct boxes""}","{""Net content"": ""10 ct boxes""}"
1407,"{""Brand"": ""Cameron's Coffee""}","{""Brand"": ""Cameron's Coffee""}"
1408,"{""Item form"": ""Single Serve Pods""}","{""Item form"": ""Pods""}"
1409,"{""Specialty"": ""Flavored""}","{""Specialty"": ""Highlander Grog""}"
1410,"{""Flavor"": ""Highlander Grog""}","{""Flavor"": ""Highlander Grog""}"
1411,"{""Net content"": ""12 Count""}","{""Net content"": ""12 Count""}"
1412,"{""Pack size"": ""Pack of 1""}","{""Pack size"": ""12 Count""}"
1413,"{""Brand"": ""The Original Donut Shop""}","{""Brand"": ""The Original Donut Shop""}"
1414,"{""Caffeine content"": ""Decaf""}","{""Caffeine content"": ""Decaf""}"
1415,"{""Item form"": ""Single-Serve Keurig K-Cup Pods""}","{""Item form"": ""K-Cup Pods""}"
1416,"{""Roast type"": ""Medium Roast Coffee""}","{""Roast type"": ""Medium Roast Coffee""}"
1417,"{""Net content"": ""72 Count""}","{""Net content"": ""72 Count""}"
1418,"{""Brand"": ""Gevalia""}","{""Brand"": ""Gevalia""}"
1419,"{""Flavor"": ""Traditional Roast""}","{""Flavor"": ""Traditional Roast""}"
1420,"{""Roast type"": ""Mild Light Roast""}","{""Roast type"": ""Mild Light Roast""}"
1421,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1422,"{""Net content"": ""12 oz Bag""}","{""Net content"": ""12 oz Bag""}"
1423,"{""Pack size"": ""Pack of 3""}","{""Pack size"": ""Pack of 3""}"
1424,"{""Brand"": ""Jim\u2019s Organic Coffee""}","{""Brand"": ""Jim's""}"
1425,"{""Flavor"": ""Double Chocolate""}","{""Flavor"": ""Double Chocolate""}"
1426,"{""Specialty"": ""All Natural Flavored Blend""}","{""Specialty"": ""All Natural""}"
1427,"{""Roast type"": ""Light Roast""}","{""Roast type"": ""Light Roast""}"
1428,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1429,"{""Net content"": ""12 oz Bag""}","{""Net content"": ""12 oz Bag""}"
1430,"{""Brand"": ""Starbucks""}","{""Brand"": ""Starbucks""}"
1431,"{""Specialty"": ""Flavored""}","{""Specialty"": ""Cinnamon Dolce""}"
1432,"{""Item form"": ""K-Cup Coffee Pods""}","{""Item form"": ""Coffee Pods""}"
1433,"{""Flavor"": ""Cinnamon Dolce""}","{""Flavor"": ""Cinnamon Dolce""}"
1434,"{""Machine type"": ""Keurig Brewers""}","{""Machine type"": ""Keurig Brewers""}"
1435,"{""Net content"": ""60 pods total""}","{""Net content"": ""60 pods total""}"
1436,"{""Brand"": ""Market & Main""}","{""Brand"": ""Market & Main""}"
1437,"{""Flavor"": ""Jamaican Me Crazy Flavored Coffee""}","{""Flavor"": ""Jamaican Me Crazy""}"
1438,"{""Net content"": ""12 Ounces""}","{""Net content"": ""12 Ounces""}"
1439,"{""Brand"": ""Fresh Roasted Coffee LLC""}","{""Brand"": ""Fresh Roasted Coffee LLC""}"
1440,"{""Country"": ""Colombian""}","{""Country"": ""Colombian""}"
1441,"{""Flavor"": ""Supremo""}","{""Flavor"": ""Colombian Supremo Coffee""}"
1442,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1443,"{""Item form"": ""Whole Bean""}","{""Item form"": ""Whole Bean""}"
1444,"{""Net content"": ""2 Pound Bag""}","{""Net content"": ""2 Pound Bag""}"
1445,"{""Brand"": ""International Delight""}","{""Brand"": ""International Delight""}"
1446,"{""Item form"": ""Iced Coffee""}","{""Item form"": ""Half Gallon""}"
1447,"{""Flavor"": ""Mocha""}","{""Flavor"": ""Mocha""}"
1448,"{""Net content"": ""64oz""}","{""Net content"": ""64oz""}"
1449,"{""Brand"": ""Gevalia""}","{""Brand"": ""Gevalia""}"
1450,"{""Flavor"": ""Caramel Macchiato Espresso""}","{""Flavor"": ""Caramel Macchiato""}"
1451,"{""Item form"": ""K-Cup Coffee Pods and Froth Packets""}","{""Item form"": ""Coffee Pods""}"
1452,"{""Net content"": ""6 Pods and Froth Packets""}","{""Net content"": ""6 Pods and Froth Packets""}"
1453,"{""Brand"": ""Don Francisco's""}","{""Brand"": ""Don Francisco's""}"
1454,"{""Caffeine content"": ""Decaf""}","{""Caffeine content"": ""Decaf""}"
1455,"{""Flavor"": ""Vanilla Nut""}","{""Flavor"": ""Vanilla Nut""}"
1456,"{""Specialty"": ""Flavored""}","{""Specialty"": ""Decaf""}"
1457,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1458,"{""Pack size"": ""3 bags""}","{""Pack size"": ""3 bags""}"
1459,"{""Net content"": ""12 oz. each""}","{""Net content"": ""12 oz.""}"
1460,"{""Brand"": ""Bru""}","{""Brand"": ""Bru""}"
1461,"{""Item form"": ""Instant Coffee""}","{""Item form"": ""Ounce""}"
1462,"{""Flavor"": ""Roasted Chicory""}","{""Flavor"": ""Roasted Chicory""}"
1463,"{""Net content"": ""7 Ounce""}","{""Net content"": ""7 Ounce""}"
1464,"{""Brand"": ""Dunkin'""}","{""Brand"": ""Dunkin'""}"
1465,"{""Flavor"": ""100% Colombian""}","{""Flavor"": ""100% Colombian""}"
1466,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1467,"{""Net content"": ""10""}","{""Net content"": ""10""}"
1468,"{""Item form"": ""Keurig K-Cup Pods""}","{""Item form"": ""K-Cup Pods""}"
1469,"{""Brand"": ""Tim Horton's""}","{""Brand"": ""Tim Horton's""}"
1470,"{""Flavor"": ""100% Arabica""}","{""Flavor"": ""Dark Roast""}"
1471,"{""Roast type"": ""Dark Roast""}","{""Roast type"": ""Dark Roast""}"
1472,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1473,"{""Net content"": ""875g/30.86 Ounce""}","{""Net content"": ""875g/30.86 Ounce""}"
1474,"{""Brand"": ""Tom's of Maine""}","{""Brand"": ""Tom's of Maine""}"
1475,"{""Specialty"": ""Natural""}","{""Specialty"": ""Natural""}"
1476,"{""Age"": ""Toddler""}","{""Age"": ""Toddler""}"
1477,"{""Pack size"": ""1 Count (Pack of 6)""}","{""Pack size"": ""Pack of 6""}"
1478,"{""Brand"": ""Philips Sonicare""}","{""Brand"": ""Philips Sonicare""}"
1479,"{""Specialty"": ""Gum Health""}","{""Specialty"": ""Gum Health""}"
1480,"{""Power source"": ""Rechargeable""}","{""Power source"": ""rechargeable""}"
1481,"{""Operation mode"": ""electric""}","{""Operation mode"": ""electric""}"
1482,"{""Color"": ""Black""}","{""Color"": ""Black""}"
1483,"{""Pack size"": ""1 Count""}","{""Pack size"": ""1 Count""}"
1484,"{""Brand"": ""Philips Sonicare 2 Series""}","{""Brand"": ""Philips Sonicare""}"
1485,"{""Power source"": ""Rechargeable""}","{""Power source"": ""Rechargeable""}"
1486,"{""Color"": ""Guacamole""}","{""Color"": ""Guacamole""}"
1487,"{""Brand"": ""GUM""}","{""Brand"": ""GUM""}"
1488,"{""Specialty"": ""Technique Sensitive Care""}","{""Specialty"": ""Technique Sensitive Care""}"
1489,"{""Size"": ""Full""}","{""Size"": ""Full""}"
1490,"{""Firmness"": ""Ultra Soft""}","{""Firmness"": ""Ultra Soft""}"
1491,"{""Pack size"": ""3 Toothbrushes""}","{""Pack size"": ""3 Toothbrushes""}"
1492,"{""Color"": ""Assorted color""}","{""Color"": ""Assorted color""}"
1493,"{""Brand"": ""Philips Sonicare""}","{""Brand"": ""Philips Sonicare""}"
1494,"{""Specialty"": ""ProtectiveClean 4100""}","{""Specialty"": ""ProtectiveClean""}"
1495,"{""Power source"": ""Rechargeable""}","{""Power source"": ""rechargeable""}"
1496,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""ProtectiveClean 4100""}"
1497,"{""Color"": ""White""}","{""Color"": ""White""}"
1498,"{""Brand"": ""Nano""}","{""Brand"": ""Nano""}"
1499,"{""Firmness"": ""Soft""}","{""Firmness"": ""Soft""}"
1500,"{""Pack size"": ""20 Count""}","{""Pack size"": ""20 Count""}"
1501,"{""Size"": ""Compact Head""}","{""Size"": ""Compact Head""}"
1502,"{""Brand"": ""Colgate""}","{""Brand"": ""Colgate""}"
1503,"{""Specialty"": ""My First Toothbrush""}","{""Specialty"": ""Extra Soft""}"
1504,"{""Age"": ""Ages 0-2""}","{""Age"": ""Ages 0-2""}"
1505,"{""Firmness"": ""Extra Soft 7""}","{""Firmness"": ""Extra Soft""}"
1506,"{""Pack size"": ""Pack of 4""}","{""Pack size"": ""Pack of 4""}"
1507,"{""Color"": ""Color Light Blue""}","{""Color"": ""Light Blue""}"
1508,"{""Brand"": ""Brusheez\u00ae""}","{""Brand"": ""Brusheez""}"
1509,"{""Age"": ""Ages 3+""}","{""Age"": ""Ages 3+""}"
1510,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Battery Operated""}"
1511,"{""Specialty"": ""Easy On/Off""}","{""Specialty"": ""Battery Operated""}"
1512,"{""Power source"": ""Battery Operated""}","{""Power source"": ""Battery Operated""}"
1513,"{""Firmness"": ""Soft Bristles""}","{""Firmness"": ""Soft Bristles""}"
1514,"{""Pack size"": ""2 Brush Heads""}","{""Pack size"": ""2 Brush Heads""}"
1515,"{""Color"": ""Buddy The Bear""}","{""Color"": ""Buddy The Bear""}"
1516,"{""Brand"": ""Disney's""}","{""Brand"": ""Oral-B""}"
1517,"{""Age"": ""Children and Toddlers 3+""}","{""Age"": ""Children and Toddlers 3+""}"
1518,"{""Color"": ""Frozen""}","{""Color"": ""Frozen""}"
1519,"{""Firmness"": ""Soft Bristles""}","{""Firmness"": ""Soft Bristles""}"
1520,"{""Pack size"": ""1 Count""}","{""Pack size"": ""1 Count""}"
1521,"{""Brand"": ""Philips Sonicare Series 2""}","{""Brand"": ""Philips Sonicare""}"
1522,"{""Power source"": ""Rechargeable""}","{""Power source"": ""rechargeable""}"
1523,"{""Color"": ""Steel Blue""}","{""Color"": ""Steel Blue""}"
1524,"{""Brand"": ""Oral-B Indicator Color Collection""}","{""Brand"": ""Oral-B""}"
1525,"{""Operation mode"": ""Manual""}","{""Operation mode"": ""Manual""}"
1526,"{""Firmness"": ""Soft""}","{""Firmness"": ""Soft""}"
1527,"{""Pack size"": ""4 Count""}","{""Pack size"": ""4 Count""}"
1528,"{""Brand"": ""Arm & Hammer Clinical Care""}","{""Brand"": ""Arm & Hammer Clinical Care""}"
1529,"{""Specialty"": ""Travel Dental Kit""}","{""Specialty"": ""Clinical Care""}"
1530,"{""Animal"": ""Toothbrush and Toothpaste Set for All Dogs""}","{""Animal"": ""Dogs""}"
1531,"{""Brand"": ""The Brushies""}","{""Brand"": ""The Brushies""}"
1532,"{""Age"": ""Baby & Toddler""}","{""Age"": ""Baby & Toddler""}"
1533,"{""Color"": ""Willa The Whale""}","{""Color"": ""Willa The Whale""}"
1534,"{""Brand"": ""Colgate""}","{""Brand"": ""Colgate""}"
1535,"{""Specialty"": ""Optic White""}","{""Specialty"": ""Battery Powered""}"
1536,"{""Power source"": ""Battery Powered""}","{""Power source"": ""Battery Powered""}"
1537,"{""Firmness"": ""Soft""}","{""Firmness"": ""Soft""}"
1538,"{""Brand"": ""Trueocity""}","{""Brand"": ""Trueocity""}"
1539,"{""Age"": ""0-2 Years""}","{""Age"": ""0-2 Years""}"
1540,"{""Pack size"": ""4 Pack""}","{""Pack size"": ""4 Pack""}"
1541,"{""Material"": ""Silicone""}","{""Material"": ""Soft Bristles""}"
1542,"{""Specialty"": ""Training""}","{""Specialty"": ""Soft Bristles""}"
1543,"{""Firmness"": ""Soft Bristles""}","{""Firmness"": ""Soft Bristles""}"
1544,"{""Color"": ""Multi Color Set""}","{""Color"": ""Multi Color Set""}"
1545,"{""Brand"": ""Doctor Plotka's Mouthwatchers""}","{""Brand"": ""Doctor Plotka's""}"
1546,"{""Specialty"": ""Antimicrobial Floss Bristle""}","{""Specialty"": ""Antimicrobial""}"
1547,"{""Material"": ""Silver""}","{""Material"": ""Bristle Silver""}"
1548,"{""Age"": ""Adult""}","{""Age"": ""Adult""}"
1549,"{""Pack size"": ""2 Pack""}","{""Pack size"": ""2 Pack""}"
1550,"{""Brand"": ""Oral-B""}","{""Brand"": ""Oral-B""}"
1551,"{""Age"": ""Kids 6+""}","{""Age"": ""Kids 6+""}"
1552,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Electric""}"
1553,"{""Color"": ""Star Wars""}","{""Color"": ""Star Wars""}"
1554,"{""Age"": ""Junior""}","{""Age"": ""Junior""}"
1555,"{""Pack size"": ""6-Pack""}","{""Pack size"": ""6-Pack""}"
1556,"{""Brand"": ""Colgate""}","{""Brand"": ""Colgate""}"
1557,"{""Color"": ""Bunny""}","{""Color"": ""Bunny""}"
1558,"{""Specialty"": ""Cavity and Gum Protection""}","{""Specialty"": ""Sensitive""}"
1559,"{""Firmness"": ""Extra Soft Bristle""}","{""Firmness"": ""Extra Soft Bristle""}"
1560,"{""Brand"": ""Philips Sonicare""}","{""Brand"": ""Philips Sonicare""}"
1561,"{""Specialty"": ""Bluetooth""}","{""Specialty"": ""ExpertClean""}"
1562,"{""Power source"": ""Rechargeable""}","{""Power source"": ""Rechargeable""}"
1563,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Bluetooth""}"
1564,"{""Color"": ""Pink""}","{""Color"": ""Pink""}"
1565,"{""Brand"": ""Philips Sonicare""}","{""Brand"": ""Philips Sonicare""}"
1566,"{""Specialty"": ""Healthy White""}","{""Specialty"": ""Healthy White""}"
1567,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Electric""}"
1568,"{""Color"": ""Lavender""}","{""Color"": ""Lavender""}"
1569,"{""Pack size"": ""1 Count""}","{""Pack size"": ""1 Count""}"
1570,"{""Brand"": ""Oral-B""}","{""Brand"": ""Oral-B""}"
1571,"{""Power source"": ""Rechargeable Battery""}","{""Power source"": ""rechargeable""}"
1572,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Battery""}"
1573,"{""Specialty"": ""Bluetooth Connectivity""}","{""Specialty"": ""Bluetooth Connectivity""}"
1574,"{""Color"": ""Sakura Pink""}","{""Color"": ""Sakura Pink""}"
1575,"{""Brand"": ""Philips Sonicare""}","{""Brand"": ""Philips Sonicare""}"
1576,"{""Specialty"": ""DiamondClean Smart 9700""}","{""Specialty"": ""DiamondClean""}"
1577,"{""Power source"": ""Rechargeable""}","{""Power source"": ""Rechargeable""}"
1578,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Sonic""}"
1579,"{""Color"": ""Rose Gold""}","{""Color"": ""Rose Gold""}"
1580,"{""Brand"": ""Colgate 360\u00b0""}","{""Brand"": ""Colgate""}"
1581,"{""Firmness"": ""Medium""}","{""Firmness"": ""Medium""}"
1582,"{""Pack size"": ""2 Count""}","{""Pack size"": ""2 Count""}"
1583,"{""Brand"": ""Oral-B Vitality""}","{""Brand"": ""Oral-B""}"
1584,"{""Specialty"": ""Dual Clean""}","{""Specialty"": ""Vitality""}"
1585,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Dual Clean""}"
1586,"{""Color"": ""White""}","{""Color"": ""White""}"
1587,"{""Pack size"": ""1 Count""}","{""Pack size"": ""1 Count""}"
1588,"{""Brand"": ""YTS""}","{""Brand"": ""YTS""}"
1589,"{""Age"": ""Baby""}","{""Age"": ""Baby""}"
1590,"{""Power source"": ""Electric""}","{""Power source"": ""Battery""}"
1591,"{""Pack size"": ""2 PCS""}","{""Pack size"": ""2 PCS""}"
1592,"{""Color"": ""ORANGE""}","{""Color"": ""ORANGE""}"
1593,"{""Age"": ""Kids & Baby""}","{""Age"": ""Kids & Baby""}"
1594,"{""Pack size"": ""12""}","{""Pack size"": ""12""}"
1595,"{""Material"": ""Wooden""}","{""Material"": ""Bamboo""}"
1596,"{""Specialty"": ""Eco Friendly""}","{""Specialty"": ""BPA Free""}"
1597,"{""Firmness"": ""Soft Bristles""}","{""Firmness"": ""Soft Bristles""}"
1598,"{""Brand"": ""Dr. Brown's""}","{""Brand"": ""Dr. Brown's""}"
1599,"{""Age"": ""Infant-to-Toddler""}","{""Age"": ""Infant-to-Toddler""}"
1600,"{""Color"": ""Blue""}","{""Color"": ""Blue""}"
1601,"{""Brand"": ""EcoFrenzy""}","{""Brand"": ""EcoFrenzy""}"
1602,"{""Age"": ""Child Size""}","{""Age"": ""Child Size""}"
1603,"{""Material"": ""Bamboo""}","{""Material"": ""BPA Free""}"
1604,"{""Firmness"": ""Soft""}","{""Firmness"": ""Soft BPA Free Color Safe Bristles""}"
1605,"{""Specialty"": ""BPA Free""}","{""Specialty"": ""BPA Free""}"
1606,"{""Color"": ""Color Safe""}","{""Color"": ""Color Safe""}"
1607,"{""Pack size"": ""4 Pack""}","{""Pack size"": ""4 Pack""}"
1608,"{""Brand"": ""Alliebe""}","{""Brand"": ""Alliebe""}"
1609,"{""Pack size"": ""8 Pieces""}","{""Pack size"": ""8 Pieces""}"
1610,"{""Firmness"": ""Extra Soft Bristles""}","{""Firmness"": ""Extra Soft Bristles""}"
1611,"{""Operation mode"": ""Manual""}","{""Operation mode"": ""Manual""}"
1612,"{""Specialty"": ""Fragile Gums""}","{""Specialty"": ""Extra Soft Bristles""}"
1613,"{""Age"": ""Children""}","{""Age"": ""Adult Kid Children""}"
1614,"{""Brand"": ""Oral-B""}","{""Brand"": ""Oral-B""}"
1615,"{""Specialty"": ""Pulsar""}","{""Specialty"": ""3D White""}"
1616,"{""Power source"": ""Battery Powered""}","{""Power source"": ""Battery Powered""}"
1617,"{""Firmness"": ""Medium Bristle""}","{""Firmness"": ""Medium Bristle""}"
1618,"{""Brand"": ""Baby Banana""}","{""Brand"": ""Baby Banana""}"
1619,"{""Color"": ""Sharky""}","{""Color"": ""Sharky""}"
1620,"{""Specialty"": ""Training Teether""}","{""Specialty"": ""Training""}"
1621,"{""Age"": ""Infant, Baby, and Toddler""}","{""Age"": ""Infant, Baby, and Toddler""}"
1622,"{""Brand"": ""Oral-B""}","{""Brand"": ""Oral-B""}"
1623,"{""Specialty"": ""Genius 6000""}","{""Specialty"": ""Genius 6000""}"
1624,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""electric""}"
1625,"{""Color"": ""Orchid Purple""}","{""Color"": ""Orchid Purple""}"
1626,"{""Brand"": ""Quip""}","{""Brand"": ""Quip""}"
1627,"{""Age"": ""Kids""}","{""Age"": ""Kids""}"
1628,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Electric""}"
1629,"{""Color"": ""Green""}","{""Color"": ""Green""}"
1630,"{""Brand"": ""Colgate""}","{""Brand"": ""Colgate""}"
1631,"{""Specialty"": ""Premier Classic Clean""}","{""Specialty"": ""Classic Clean""}"
1632,"{""Firmness"": ""Medium""}","{""Firmness"": ""Classic Clean""}"
1633,"{""Pack size"": ""Card of 12""}","{""Pack size"": ""Card of 12""}"
1634,"{""Brand"": ""Philips Sonicare""}","{""Brand"": ""Philips Sonicare""}"
1635,"{""Age"": ""Kids""}","{""Age"": ""Kids""}"
1636,"{""Specialty"": ""Exclusive""}","{""Specialty"": ""Bluetooth Connected""}"
1637,"{""Power source"": ""Rechargeable""}","{""Power source"": ""Rechargeable""}"
1638,"{""Operation mode"": ""Electric""}","{""Operation mode"": ""Bluetooth Connected""}"
1639,"{""Brand"": ""Crayola""}","{""Brand"": ""GUM""}"
1640,"{""Age"": ""Ages 3+""}","{""Age"": ""Ages 3+""}"
1641,"{""Power source"": ""Power""}","{""Power source"": ""battery operated""}"
1642,"{""Cap"": ""Travel Cap""}","{""Cap"": ""Travel Cap""}"
1643,"{""Color"": ""Assorted Colors""}","{""Color"": ""Assorted Colors""}"
1644,"{""Brand"": ""Colgate 360""}","{""Brand"": ""Colgate""}"
1645,"{""Firmness"": ""Medium""}","{""Firmness"": ""Medium""}"
1646,"{""Pack size"": ""8 Pack""}","{""Pack size"": ""8 Pack""}"
1647,"{""Brand"": ""Colgate""}","{""Brand"": ""Colgate""}"
1648,"{""Specialty"": ""Extra Clean""}","{""Specialty"": ""Extra Clean""}"
1649,"{""Size"": ""Full Head""}","{""Size"": ""Full Head""}"
1650,"{""Firmness"": ""Soft""}","{""Firmness"": ""Soft""}"
1651,"{""Pack size"": ""6 Count""}","{""Pack size"": ""6 Count""}"
1652,"{""Brand"": ""Colgate 360""}","{""Brand"": ""Colgate""}"
1653,"{""Firmness"": ""Medium""}","{""Firmness"": ""Medium""}"
1654,"{""Pack size"": ""6 Count""}","{""Pack size"": ""6 Count""}"
1655,"{""Brand"": ""Arm & Hammer""}","{""Brand"": ""Arm & Hammer""}"
1656,"{""Specialty"": ""SpinBrush""}","{""Specialty"": ""Powered""}"
1657,"{""Age"": ""Kids""}","{""Age"": ""Kids""}"
1658,"{""Color"": ""Spiderman""}","{""Color"": ""Spiderman""}"
1659,"{""Operation mode"": ""Powered""}","{""Operation mode"": ""Powered""}"
1660,"{""Pack size"": ""1 ea""}","{""Pack size"": ""1 ea""}"
1661,"{""Brand"": ""Oral B Stage 2""}","{""Brand"": ""Oral B""}"
1662,"{""Color"": ""Minnie Mouse/Mickey Mouse""}","{""Color"": ""Minnie Mouse/Mickey Mouse""}"
1663,"{""Pack size"": ""2 pk""}","{""Pack size"": ""2 pk""}"
1664,"{""Firmness"": ""softer feeling""}","{""Firmness"": ""Ultra soft""}"
1665,"{""Pack size"": ""3 pack""}","{""Pack size"": ""3 pack""}"
1666,"{""Brand"": ""Curaprox""}","{""Brand"": ""Curaprox""}"
1667,"{""Specialty"": ""better cleaning""}","{""Specialty"": ""better cleaning""}"
1668,"{""Brand"": ""GUM""}","{""Brand"": ""GUM""}"
1669,"{""Specialty"": ""MicroTip Toothbrush""}","{""Specialty"": ""Ultra Soft""}"
1670,"{""Firmness"": ""Ultra Soft""}","{""Firmness"": ""Ultra Soft""}"
1671,"{""Pack size"": ""Pack of 3""}","{""Pack size"": ""Pack of 3""}"
1672,"{""Brand"": ""Safety 1st""}","{""Brand"": ""Safety 1st""}"
1673,"{""Brand"": ""Spinbrush""}","{""Brand"": ""Spinbrush PRO CLEAN""}"
1674,"{""Specialty"": ""PRO CLEAN""}","{""Specialty"": ""Battery Powered""}"
1675,"{""Power source"": ""Battery Powered""}","{""Power source"": ""Battery Powered""}"
1676,"{""Firmness"": ""Soft Bristles""}","{""Firmness"": ""Soft Bristles""}"
